StoreID,ProductVariety,MarketingSpend,CustomerFootfall,StoreSize,EmployeeEfficiency,StoreAge,CompetitorDistance,PromotionsCount,EconomicIndicator,StoreLocation,StoreCategory,MonthlySalesRevenue,ReportMonth,RecurringRevenuePct,MRR,RunRateAnnualRevenue,PayrollCost,RentCost,TechOpsCost,SupportOpsCost,COGS,TotalMonthlyCost,BurnRate,CashReserve,RunwayMonths,ConversionRate,NewCustomers,ActiveCustomers,GrossMarginPct,ARPU,ChurnRate,CAC,CLV,CLV_CAC_Ratio,NPS,CSAT,SupportTickets,ResolutionTimeHours,DAU,MAU,DAU_MAU_Ratio,ErrorRatePct,SystemUptimePct,CycleTimeDays,TimeToMarketDays,RevenuePerSqFt,FootfallPerPromotion,RevenuePerEmployeeEfficiencyPoint
STORE-0758,628,39,2346,343,80.4,28,15,7,121.0,Palo Alto,Clothing,375.08,2025-07-31,0.38,142.53,4500.96,50.47,58.31,10.43,5.15,221.3,384.66,9.58,1364.92,142.48,0.0259,64,991,0.41,138.07,0.012,609.38,4717.44,7.74,44.7,85.7,22,16.14,345,1559,0.2213,1.41,99.559,17.6,17.6,1.094,335.14,4.665
STORE-0759,548,43,1854,410,64.0,6,8,7,112.9,San Francisco,Grocery,386.07,2025-08-31,0.51,196.9,4632.84,68.5,65.6,8.07,4.84,281.83,471.84,85.77,1423.52,16.6,0.0248,42,693,0.27,232.98,0.017,1023.81,3700.34,3.61,25.0,75.3,17,19.15,166,646,0.257,1.398,99.641,17.0,17.0,0.942,264.86,6.032
STORE-0760,569,17,2083,100,60.8,15,4,5,85.1,San Francisco,Clothing,234.47,2025-09-30,0.35,82.06,2813.64,36.48,16.0,9.98,4.54,138.34,222.34,0.0,1112.92,999.0,0.0221,47,651,0.41,121.01,0.045,361.7,1102.54,3.05,11.4,72.2,12,13.36,228,939,0.2428,1.773,99.553,13.1,13.1,2.345,416.6,3.856
STORE-0761,738,10,2812,161,80.7,17,12,3,103.3,San Francisco,Grocery,367.6,2025-10-31,0.48,176.45,4411.2,30.26,25.76,8.73,4.57,268.35,347.67,0.0,1557.11,999.0,0.0288,86,961,0.27,150.56,0.021,116.28,1935.78,16.65,43.0,79.8,21,10.31,260,1244,0.209,1.159,99.698,18.0,18.0,2.283,937.33,4.555
STORE-0762,291,45,2585,121,84.7,1,12,7,105.7,San Francisco,Clothing,174.99,2025-11-30,0.38,66.5,2099.88,23.26,19.36,5.67,5.31,103.24,201.84,26.85,904.94,33.7,0.0208,54,770,0.41,82.91,0.023,833.33,1477.94,1.77,43.9,87.7,34,12.55,241,832,0.2897,0.746,99.795,9.5,9.5,1.446,369.29,2.066
STORE-0763,676,31,2295,110,72.8,8,9,5,119.6,Los Angeles,Grocery,278.29,2025-12-31,0.48,133.58,3339.48,29.78,16.5,7.54,4.68,203.15,292.65,14.36,1035.69,72.12,0.0273,54,837,0.27,130.87,0.015,574.07,2355.6,4.1,30.5,82.9,37,13.11,225,865,0.2601,1.231,99.681,16.9,16.9,2.53,459.0,3.823
STORE-0764,466,20,2487,361,76.8,13,11,5,89.7,Palo Alto,Grocery,281.8,2026-01-31,0.48,135.26,3381.6,54.79,61.37,7.93,4.8,205.71,354.6,72.8,1209.37,16.61,0.0244,59,989,0.27,112.15,0.021,338.98,1441.89,4.25,42.5,83.8,37,16.49,301,1504,0.2001,1.388,99.644,10.8,10.8,0.781,497.4,3.669
STORE-0765,481,36,1470,180,90.9,3,15,7,138.0,San Francisco,Electronics,280.05,2026-02-28,0.31,86.82,3360.6,25.71,28.8,6.22,4.59,184.83,286.15,6.1,1129.47,185.16,0.0236,29,444,0.34,234.65,0.012,1241.38,6648.38,5.36,54.4,87.8,15,14.16,157,450,0.3489,0.766,99.79,12.9,12.9,1.556,210.0,3.081
STORE-0766,485,30,1473,206,71.7,10,13,5,119.4,Sacramento,Clothing,280.34,2026-03-31,0.35,98.12,3364.08,41.06,24.72,7.86,4.15,165.4,273.19,0.0,906.73,999.0,0.0227,34,485,0.41,194.22,0.021,882.35,3791.85,4.3,33.3,75.0,18,15.26,172,740,0.2324,1.13,99.704,11.1,11.1,1.361,294.6,3.91
STORE-0767,554,6,2382,448,84.4,7,10,4,104.6,San Francisco,Electronics,392.98,2026-04-30,0.22,86.46,4715.76,59.42,71.68,6.52,4.52,259.37,407.51,14.53,1406.45,96.8,0.0233,49,1079,0.34,96.16,0.029,122.45,1127.34,9.21,37.5,83.9,45,16.71,389,1643,0.2368,1.03,99.728,21.6,21.6,0.877,595.5,4.656
STORE-0768,650,40,2225,149,55.0,24,14,7,110.6,Los Angeles,Grocery,268.68,2026-05-31,0.46,123.59,3224.16,45.64,22.35,11.2,5.08,196.14,320.41,51.73,1067.28,20.63,0.026,58,849,0.27,119.37,0.023,689.66,1401.28,2.03,25.0,79.2,27,19.37,232,1169,0.1985,1.892,99.445,18.0,18.0,1.803,317.86,4.885
STORE-0769,558,35,2670,178,63.3,2,14,7,114.4,Palo Alto,Clothing,261.68,2024-06-30,0.38,99.44,3140.16,43.44,30.26,7.68,5.36,154.39,276.13,14.45,819.13,56.69,0.0234,65,676,0.41,141.22,0.013,538.46,4453.75,8.27,33.9,81.5,12,15.65,233,866,0.2691,1.173,99.694,16.7,16.7,1.47,381.43,4.134
STORE-0770,604,10,2270,356,81.8,7,11,4,116.7,Sacramento,Grocery,346.33,2024-07-31,0.48,166.24,4155.96,50.99,42.72,7.23,4.44,252.82,368.2,21.87,1715.73,78.45,0.027,53,743,0.27,183.47,0.015,188.68,3302.43,17.5,44.4,83.2,27,18.78,176,673,0.2615,0.929,99.752,13.6,13.6,0.973,567.5,4.234
STORE-0771,699,14,2065,70,53.8,3,11,4,125.4,Sacramento,Clothing,247.36,2024-08-31,0.3,74.21,2968.32,37.73,8.4,8.81,4.31,145.94,219.19,0.0,759.09,999.0,0.0242,46,669,0.41,106.49,0.037,304.35,1180.02,3.88,15.2,70.7,29,16.03,197,1007,0.1956,1.551,99.606,16.0,16.0,3.534,516.25,4.598
STORE-0772,366,10,2430,453,56.4,24,13,3,133.4,San Francisco,Clothing,287.15,2024-09-30,0.3,86.14,3445.8,78.17,72.48,11.67,4.33,169.42,346.07,58.92,1049.99,17.82,0.0195,46,832,0.41,99.39,0.037,217.39,1101.37,5.07,15.6,71.9,20,20.93,266,880,0.3023,1.924,99.378,17.3,17.3,0.634,810.0,5.091
STORE-0773,359,36,2053,118,79.2,12,4,6,99.0,Palo Alto,Electronics,232.32,2024-10-31,0.22,51.11,2787.84,26.5,20.06,8.08,4.74,153.33,248.71,16.39,1048.98,64.0,0.0196,37,494,0.34,124.15,0.047,972.97,898.13,0.92,31.6,85.2,15,12.07,170,588,0.2891,1.315,99.661,10.4,10.4,1.969,342.17,2.933
STORE-0774,437,44,1678,155,78.9,26,10,7,85.5,Los Angeles,Electronics,296.92,2024-11-30,0.25,74.23,3563.04,30.76,23.25,10.21,4.72,195.97,308.91,11.99,930.32,77.59,0.0213,30,647,0.34,137.68,0.025,1466.67,1872.39,1.28,37.8,81.3,17,12.54,258,1107,0.2331,1.702,99.49,9.3,9.3,1.916,239.71,3.763
STORE-0775,487,31,1766,243,55.3,21,17,5,104.7,Palo Alto,Electronics,246.21,2024-12-31,0.17,41.86,2954.52,55.78,41.31,10.76,4.34,162.5,305.69,59.48,1207.96,20.31,0.0206,30,724,0.34,69.38,0.035,1033.33,673.99,0.65,24.8,72.2,20,16.69,183,806,0.227,1.9,99.444,12.9,12.9,1.013,353.2,4.452
STORE-0776,637,33,2742,406,89.8,16,2,6,101.8,Palo Alto,Clothing,426.74,2025-01-31,0.41,174.96,5120.88,51.29,69.02,7.94,5.19,251.78,418.22,0.0,1909.14,999.0,0.0255,64,1175,0.41,142.95,0.035,515.62,1674.51,3.25,46.8,86.7,44,18.38,449,1422,0.3158,1.152,99.699,18.4,18.4,1.051,457.0,4.752
STORE-0777,530,38,2121,280,61.8,21,12,6,94.6,Los Angeles,Grocery,303.85,2025-02-28,0.48,145.85,3646.2,55.63,42.0,10.85,4.79,221.81,373.08,69.23,962.75,13.91,0.0244,51,814,0.27,146.93,0.021,745.1,1889.04,2.54,22.9,76.7,22,16.71,207,1290,0.1605,1.615,99.51,12.4,12.4,1.085,353.5,4.917
STORE-0778,197,12,2861,262,58.5,21,14,3,135.6,Palo Alto,Electronics,218.5,2025-03-31,0.17,37.14,2622.0,55.8,44.54,10.64,4.61,144.21,271.8,53.3,1003.34,18.82,0.0163,45,859,0.34,51.88,0.029,266.67,608.29,2.28,19.0,71.3,37,15.94,268,878,0.3052,1.821,99.462,6.5,6.5,0.834,953.67,3.735
STORE-0779,586,19,2202,395,64.0,23,7,4,108.9,Sacramento,Clothing,339.18,2025-04-30,0.35,118.71,4070.16,66.85,47.4,11.08,4.4,200.12,348.85,9.67,1473.57,152.39,0.0229,43,1009,0.41,112.95,0.027,441.86,1715.09,3.88,20.0,79.5,39,20.58,382,1151,0.3319,1.704,99.49,21.1,21.1,0.859,550.5,5.3
STORE-0780,343,29,2161,338,85.4,22,15,6,101.5,Los Angeles,Electronics,312.85,2025-05-31,0.28,87.6,3754.2,46.67,50.7,9.12,4.81,206.48,346.78,33.93,1462.86,43.11,0.0208,42,760,0.34,138.32,0.019,690.48,2475.12,3.58,44.9,86.3,14,13.06,268,995,0.2693,1.243,99.598,7.0,7.0,0.926,360.17,3.663
STORE-0781,294,20,2406,300,72.0,7,14,5,110.9,Los Angeles,Electronics,222.85,2025-06-30,0.22,49.03,2674.2,51.2,45.0,7.71,4.75,147.08,275.74,52.89,1106.45,20.92,0.0189,41,774,0.34,76.02,0.019,487.8,1360.28,2.79,35.8,79.2,31,12.24,299,1228,0.2435,1.233,99.68,11.3,11.3,0.743,481.2,3.095
STORE-0782,462,42,1621,347,90.5,30,5,8,89.6,San Francisco,Clothing,356.46,2025-07-31,0.44,156.84,4277.52,44.34,55.52,9.77,4.91,210.31,366.85,10.39,1606.18,154.59,0.0233,33,784,0.41,192.05,0.031,1272.73,2540.0,2.0,47.7,86.7,30,10.99,294,1288,0.2283,1.271,99.591,8.7,8.7,1.027,202.62,3.939
STORE-0783,492,39,2280,281,75.6,22,8,7,97.7,Palo Alto,Grocery,326.49,2025-08-31,0.51,166.51,3917.88,46.77,47.77,9.56,5.11,238.34,386.55,60.06,1367.98,22.78,0.0248,57,867,0.27,157.48,0.017,684.21,2501.21,3.66,34.0,87.2,27,14.45,213,1235,0.1725,1.436,99.553,17.4,17.4,1.162,325.71,4.319
STORE-0784,530,48,1956,126,63.6,3,9,7,76.1,San Francisco,Electronics,227.09,2025-09-30,0.25,56.77,2725.08,37.52,20.16,8.33,4.9,149.88,268.79,41.7,819.42,19.65,0.0213,37,714,0.34,95.41,0.037,1297.3,876.76,0.68,19.0,79.1,22,15.11,298,1249,0.2386,1.66,99.58,15.1,15.1,1.802,279.43,3.571
STORE-0785,576,27,1441,176,64.7,28,10,6,107.7,Los Angeles,Clothing,281.13,2025-10-31,0.35,98.4,3373.56,42.3,26.4,11.9,4.35,165.87,277.82,0.0,1219.9,999.0,0.0233,32,448,0.41,210.86,0.027,843.75,3201.9,3.79,20.1,81.3,18,14.22,181,477,0.3795,1.845,99.456,16.3,16.3,1.597,240.17,4.345
STORE-0786,678,7,2173,289,60.0,14,11,4,69.6,San Francisco,Grocery,325.95,2025-11-30,0.48,156.46,3911.4,57.79,46.24,9.82,4.38,237.94,363.17,37.22,1600.37,43.0,0.026,59,932,0.27,137.66,0.033,118.64,1126.29,9.49,17.8,76.9,27,13.92,263,1272,0.2068,1.821,99.542,20.7,20.7,1.128,543.25,5.432
STORE-0787,725,31,1790,147,94.5,5,8,6,103.2,San Francisco,Electronics,380.31,2025-12-31,0.28,106.49,4563.72,19.74,23.52,6.04,4.57,251.0,335.87,0.0,1536.76,999.0,0.0267,45,615,0.34,207.79,0.019,688.89,3718.26,5.4,53.2,87.3,13,10.88,117,566,0.2067,0.574,99.835,17.7,17.7,2.587,298.33,4.024
STORE-0788,567,46,500,51,82.7,10,10,7,101.2,San Francisco,Grocery,293.56,2026-01-31,0.51,149.72,3522.72,16.86,8.16,7.21,3.96,214.3,296.49,2.93,1221.43,416.87,0.0266,13,194,0.27,632.84,0.017,3538.46,10050.94,2.84,42.0,84.4,5,13.83,49,298,0.1644,1.006,99.734,12.5,12.5,5.756,71.43,3.55
STORE-0789,522,48,2120,310,78.0,21,8,8,99.8,Palo Alto,Electronics,293.6,2026-02-28,0.25,73.4,3523.2,48.4,52.7,9.59,5.23,193.78,357.7,64.1,1171.98,18.28,0.0225,40,916,0.34,96.16,0.025,1200.0,1307.74,1.09,43.0,87.7,23,15.99,348,1543,0.2255,1.463,99.546,19.0,19.0,0.947,265.0,3.764
STORE-0790,209,39,2326,368,70.3,23,17,7,110.5,Los Angeles,Electronics,213.81,2026-03-31,0.25,53.45,2565.72,59.78,55.2,10.32,5.14,141.11,310.55,96.74,1064.23,11.0,0.0179,36,843,0.34,76.09,0.015,1083.33,1724.6,1.59,38.3,84.3,30,21.21,344,1070,0.3215,1.647,99.503,10.0,10.0,0.581,332.29,3.041
STORE-0791,256,47,2205,149,64.2,12,5,8,107.5,Palo Alto,Grocery,142.95,2026-04-30,0.51,72.9,1715.4,39.66,25.33,9.02,5.28,104.35,230.64,87.69,752.54,8.58,0.0202,37,745,0.27,80.24,0.035,1270.27,618.99,0.49,27.0,76.5,17,15.64,282,1197,0.2356,1.34,99.655,6.0,6.0,0.959,275.62,2.227
STORE-0792,423,25,1429,455,71.1,2,11,5,80.2,Palo Alto,Grocery,332.99,2026-05-31,0.48,159.84,3995.88,68.84,77.35,7.32,4.12,243.08,425.71,92.72,1169.03,12.61,0.0233,33,762,0.27,172.01,0.033,757.58,1407.32,1.86,30.1,80.8,26,21.02,209,1040,0.201,1.315,99.601,16.8,16.8,0.732,285.8,4.683
STORE-0793,767,6,2189,473,60.5,1,4,3,95.4,Palo Alto,Electronics,461.17,2024-06-30,0.22,101.46,5534.04,77.7,80.41,8.03,4.17,304.37,480.68,19.51,1559.61,79.94,0.0239,54,1036,0.34,117.52,0.047,111.11,850.15,7.65,9.3,72.1,31,21.71,200,946,0.2114,1.616,99.53,28.1,28.1,0.975,729.67,7.623
STORE-0794,423,45,2554,146,74.7,26,12,7,99.6,Palo Alto,Electronics,279.15,2024-07-31,0.25,69.79,3349.8,32.5,24.82,9.74,5.29,184.24,301.59,22.44,1125.17,50.14,0.021,46,909,0.34,92.13,0.025,978.26,1253.0,1.28,38.8,80.7,36,15.78,276,1250,0.2208,1.66,99.5,15.7,15.7,1.912,364.86,3.737
STORE-0795,423,35,3348,301,72.9,14,8,6,112.2,Sacramento,Electronics,256.22,2024-08-31,0.22,56.37,3074.64,50.72,36.12,8.29,5.58,169.11,304.82,48.6,1060.79,21.83,0.0205,60,1174,0.34,57.62,0.029,583.33,675.53,1.16,27.4,81.8,36,13.13,317,1882,0.1684,1.372,99.648,13.0,13.0,0.851,558.0,3.515
STORE-0796,551,20,2462,387,66.7,8,11,5,79.4,Los Angeles,Clothing,345.55,2024-09-30,0.35,120.94,4146.6,64.22,58.05,8.42,4.79,203.87,359.35,13.8,1460.87,105.86,0.0228,50,792,0.41,146.59,0.039,400.0,1541.12,3.85,28.2,75.6,34,20.61,165,850,0.1941,1.717,99.567,16.1,16.1,0.893,492.4,5.181
STORE-0797,488,33,2506,492,70.7,17,7,6,111.9,Los Angeles,Electronics,393.61,2024-10-31,0.22,86.59,4723.32,73.16,73.8,8.87,5.04,259.78,453.65,60.04,1259.79,20.98,0.0212,51,923,0.34,112.58,0.029,647.06,1319.86,2.04,26.1,79.6,39,20.01,189,789,0.2395,1.79,99.489,19.6,19.6,0.8,417.67,5.567
STORE-0798,299,38,2273,110,81.9,26,10,6,114.7,San Francisco,Electronics,157.65,2024-11-30,0.22,34.68,1891.8,23.86,17.6,9.19,4.89,104.05,197.59,39.94,639.0,16.0,0.0195,43,809,0.34,51.44,0.029,883.72,603.1,0.68,45.7,82.6,18,13.35,175,1254,0.1396,1.657,99.501,5.7,5.7,1.433,378.83,1.925
STORE-0799,273,10,1187,187,84.5,13,9,3,100.3,Palo Alto,Electronics,226.71,2024-12-31,0.22,49.88,2720.52,30.65,31.79,7.88,3.53,149.63,233.48,6.77,976.51,144.24,0.0188,22,532,0.34,112.51,0.029,454.55,1319.1,2.9,38.4,81.2,19,13.53,122,621,0.1965,0.968,99.743,9.6,9.6,1.212,395.67,2.683
STORE-0800,271,40,2207,175,89.9,19,16,7,103.8,Sacramento,Clothing,231.11,2025-01-31,0.44,101.69,2773.32,25.82,21.0,8.16,5.06,136.35,236.39,5.28,1003.42,190.04,0.0213,49,844,0.41,115.67,0.012,816.33,3951.93,4.84,60.6,87.7,20,14.79,304,1107,0.2746,1.079,99.716,5.0,5.0,1.321,315.29,2.571
STORE-0801,286,39,1550,368,63.4,7,12,6,108.7,Los Angeles,Grocery,306.67,2025-02-28,0.48,147.2,3680.04,64.27,55.2,9.02,4.42,223.87,395.78,89.11,1363.5,15.3,0.021,29,589,0.27,204.93,0.021,1344.83,2634.82,1.96,22.6,76.1,23,22.02,159,835,0.1904,1.224,99.682,9.7,9.7,0.833,258.33,4.837
STORE-0802,527,47,1408,52,51.5,10,5,7,104.3,San Francisco,Clothing,230.97,2025-03-31,0.33,76.22,2771.64,37.25,8.32,10.01,4.55,136.27,243.4,12.43,974.67,78.41,0.0212,29,386,0.41,189.56,0.057,1620.69,1363.52,0.84,6.3,78.3,13,18.39,109,523,0.2084,1.743,99.56,12.8,12.8,4.442,201.14,4.485
STORE-0803,508,47,2229,53,58.3,25,8,8,105.9,San Francisco,Grocery,229.14,2025-04-30,0.46,105.4,2749.68,32.94,8.48,11.98,5.3,167.27,272.97,43.83,940.48,21.46,0.0238,51,695,0.27,124.36,0.033,921.57,1017.47,1.1,22.8,79.3,18,19.37,224,822,0.2725,1.742,99.481,14.7,14.7,4.323,278.62,3.93
STORE-0804,536,39,2183,271,50.7,6,12,7,105.3,Palo Alto,Clothing,288.64,2025-05-31,0.33,95.25,3463.68,61.86,46.07,9.87,5.05,170.3,332.15,43.51,1326.07,30.48,0.0218,42,855,0.41,106.95,0.039,928.57,1124.32,1.21,19.3,78.5,21,20.31,350,965,0.3627,1.703,99.57,16.4,16.4,1.065,311.86,5.693
STORE-0805,619,24,2217,101,83.7,4,11,6,85.8,Los Angeles,Clothing,329.19,2025-06-30,0.35,115.22,3950.28,21.7,15.15,6.13,4.85,194.22,266.05,0.0,1351.48,999.0,0.0254,59,525,0.41,210.69,0.027,406.78,3199.34,7.87,51.1,84.5,15,9.55,189,834,0.2266,0.751,99.794,16.2,16.2,3.259,369.5,3.933
STORE-0806,774,6,2460,59,89.1,13,7,4,80.8,Sacramento,Grocery,331.24,2025-07-31,0.54,178.87,3974.88,13.58,7.08,6.83,4.57,241.81,279.87,0.0,1286.33,999.0,0.0296,61,723,0.27,202.87,0.023,98.36,2381.49,24.21,45.0,83.6,28,12.61,242,956,0.2531,1.082,99.716,15.6,15.6,5.614,615.0,3.718
STORE-0807,684,34,2119,433,55.4,27,13,6,100.4,Los Angeles,Clothing,358.74,2025-08-31,0.3,107.62,4304.88,76.62,64.95,12.29,4.79,211.66,404.31,45.57,1542.29,33.84,0.0243,51,790,0.41,130.78,0.043,666.67,1246.96,1.87,25.1,79.0,31,19.69,283,1168,0.2423,2.104,99.396,21.4,21.4,0.828,353.17,6.475
STORE-0808,240,33,2696,432,79.7,11,5,5,95.8,Los Angeles,Clothing,272.45,2025-09-30,0.35,95.36,3269.4,60.72,64.8,7.45,4.94,160.75,331.66,59.21,959.2,16.2,0.0188,51,1024,0.41,89.4,0.045,647.06,814.53,1.26,32.5,81.4,19,16.27,361,1643,0.2197,1.335,99.656,14.1,14.1,0.631,539.2,3.418
STORE-0809,100,42,2562,471,61.9,27,11,7,89.6,Sacramento,Electronics,228.59,2025-10-31,0.25,57.15,2743.08,76.58,56.52,11.5,5.29,150.87,342.76,114.17,923.42,8.09,0.015,40,926,0.34,74.06,0.025,1050.0,1007.22,0.96,30.4,78.2,24,20.32,320,933,0.343,2.045,99.349,7.1,7.1,0.485,366.0,3.693
STORE-0810,396,12,2797,287,93.5,16,14,4,114.4,Los Angeles,Grocery,254.01,2025-11-30,0.54,137.17,3048.12,35.8,43.05,7.76,4.78,185.43,288.82,34.81,1097.95,31.54,0.025,66,765,0.27,147.03,0.012,181.82,3308.22,18.2,50.6,87.6,22,10.93,228,1185,0.1924,1.129,99.705,8.9,8.9,0.885,699.25,2.717
STORE-0811,340,23,2742,134,64.1,29,17,5,104.2,San Francisco,Clothing,183.24,2025-12-31,0.35,64.13,2198.88,38.08,21.44,11.01,4.97,108.11,206.61,23.37,896.92,38.38,0.0201,49,641,0.41,96.04,0.017,469.39,2316.38,4.93,31.6,74.9,21,12.63,202,955,0.2115,1.895,99.445,10.2,10.2,1.367,548.4,2.859
STORE-0812,450,29,2144,363,75.4,17,1,6,95.4,Sacramento,Grocery,309.54,2026-01-31,0.48,148.58,3714.48,55.92,43.56,8.44,4.8,225.96,367.68,58.14,1389.15,23.89,0.0234,52,963,0.27,126.52,0.039,557.69,875.88,1.57,20.0,81.5,21,16.67,279,1543,0.1808,1.365,99.649,15.8,15.8,0.853,357.33,4.105
STORE-0813,504,24,1247,490,72.1,12,12,5,105.9,Sacramento,Electronics,339.14,2026-02-28,0.22,74.61,4069.68,72.04,58.8,9.16,4.0,223.83,391.83,52.69,1153.36,21.89,0.0218,27,761,0.34,117.65,0.029,888.89,1379.35,1.55,28.3,81.2,20,16.05,209,828,0.2524,1.588,99.537,18.7,18.7,0.692,249.4,4.704
STORE-0814,547,42,1599,373,80.5,25,6,7,79.3,Los Angeles,Electronics,320.18,2026-03-31,0.25,80.04,3842.16,53.7,55.95,9.65,4.67,211.32,377.29,57.11,1382.72,24.21,0.0227,34,811,0.34,118.43,0.037,1235.29,1088.29,0.88,40.5,87.2,33,19.93,198,908,0.2181,2.0,99.42,12.6,12.6,0.858,228.43,3.977
STORE-0815,499,35,1889,142,55.4,6,10,6,89.0,Sacramento,Grocery,304.73,2026-04-30,0.43,131.03,3656.76,44.61,17.04,8.93,4.64,222.45,332.67,27.94,1001.73,35.85,0.0232,44,592,0.27,181.49,0.037,795.45,1324.42,1.66,11.4,77.3,18,18.09,157,815,0.1926,1.581,99.598,12.1,12.1,2.146,314.83,5.501
STORE-0816,377,11,1031,481,73.9,20,15,4,134.4,Palo Alto,Clothing,350.04,2026-05-31,0.35,122.51,4200.48,69.88,81.77,9.94,3.65,206.52,382.76,32.72,1635.53,49.99,0.0214,19,641,0.41,183.48,0.012,578.95,6268.84,10.83,38.7,82.3,24,20.84,181,1013,0.1787,1.758,99.497,11.2,11.2,0.728,257.75,4.737
STORE-0817,322,30,1881,366,64.8,3,8,6,103.2,Sacramento,Grocery,285.03,2024-06-30,0.48,136.81,3420.36,63.14,43.92,8.53,4.63,208.07,358.29,73.26,1373.29,18.75,0.0213,38,735,0.27,152.63,0.021,789.47,1962.41,2.49,29.6,78.4,22,19.27,234,1222,0.1915,1.229,99.681,12.2,12.2,0.779,313.5,4.399
STORE-0818,504,14,1573,193,70.3,30,8,5,125.4,Palo Alto,Electronics,307.16,2024-07-31,0.22,67.58,3685.92,40.54,32.81,11.16,4.21,202.73,305.45,0.0,1265.89,999.0,0.0215,35,588,0.34,137.92,0.023,400.0,2038.79,5.1,27.5,77.7,17,12.81,176,729,0.2414,1.95,99.432,15.9,15.9,1.592,314.6,4.369
STORE-0819,446,35,2141,337,94.6,10,6,7,98.9,Palo Alto,Clothing,335.74,2024-08-31,0.44,147.73,4028.88,40.58,57.29,6.47,5.02,198.09,342.45,6.71,1439.53,214.54,0.0234,45,773,0.41,183.47,0.013,777.78,5786.3,7.44,50.7,93.6,26,14.12,159,953,0.1668,0.867,99.766,11.1,11.1,0.996,305.86,3.549
STORE-0820,596,10,812,126,79.7,7,12,3,71.3,Los Angeles,Clothing,242.98,2024-09-30,0.35,85.04,2915.76,27.06,18.9,7.04,3.28,143.36,209.64,0.0,895.62,999.0,0.0244,18,349,0.41,233.92,0.039,555.56,2459.17,4.43,34.0,77.6,8,10.31,91,359,0.2535,1.566,99.602,18.9,18.9,1.928,270.67,3.049
STORE-0821,470,8,1760,220,64.8,8,11,4,123.9,Sacramento,Clothing,303.51,2024-10-31,0.35,106.23,3642.12,47.08,26.4,8.26,4.12,179.07,272.93,0.0,1171.48,999.0,0.0216,40,704,0.41,144.86,0.021,200.0,2828.2,14.14,21.2,73.8,17,17.15,190,989,0.1921,1.465,99.626,16.3,16.3,1.38,440.0,4.684
STORE-0822,573,40,1535,114,92.1,28,11,7,85.2,San Francisco,Electronics,284.96,2024-11-30,0.31,88.34,3419.52,17.68,18.24,9.01,4.63,188.07,277.63,0.0,1334.16,999.0,0.0245,38,572,0.34,185.33,0.015,1052.63,4200.78,3.99,54.6,89.7,25,13.73,200,907,0.2205,1.245,99.597,16.4,16.4,2.5,219.29,3.094
STORE-0823,289,42,1416,331,82.9,8,6,7,99.6,Los Angeles,Electronics,208.07,2024-12-31,0.25,52.02,2496.84,47.52,49.65,6.9,4.55,137.33,287.95,79.88,1011.64,12.66,0.0192,28,576,0.34,108.38,0.025,1500.0,1473.9,0.98,42.7,88.7,23,13.86,149,845,0.1763,0.874,99.765,9.9,9.9,0.629,202.29,2.51
STORE-0824,513,24,2579,351,54.9,9,10,5,123.1,Los Angeles,Grocery,284.05,2025-01-31,0.43,122.14,3408.6,67.92,52.65,9.96,4.86,207.36,366.75,82.7,1182.86,14.3,0.0235,55,950,0.27,105.43,0.031,436.36,918.23,2.1,14.3,74.7,36,19.6,172,1019,0.1688,1.646,99.583,12.9,12.9,0.809,515.8,5.174
STORE-0825,461,8,2240,82,54.5,19,11,4,90.8,Sacramento,Electronics,273.12,2025-02-28,0.17,46.43,3277.44,38.6,9.84,11.48,4.43,180.26,252.61,0.0,968.19,999.0,0.0195,47,552,0.34,100.93,0.045,170.21,762.62,4.48,19.4,75.3,11,13.51,110,841,0.1308,1.884,99.527,10.2,10.2,3.331,560.0,5.011
STORE-0826,735,6,1561,371,78.8,25,7,3,97.2,Los Angeles,Clothing,400.48,2025-03-31,0.35,140.17,4805.76,54.59,55.65,9.18,3.77,236.28,365.47,0.0,1243.62,999.0,0.0261,35,608,0.41,221.32,0.027,171.43,3360.8,19.6,30.6,76.4,11,17.24,181,627,0.2887,1.567,99.522,21.7,21.7,1.079,520.33,5.082
STORE-0827,596,37,1083,361,66.9,2,13,6,107.1,San Francisco,Electronics,347.06,2025-04-30,0.22,76.35,4164.72,61.22,57.76,7.89,4.12,229.06,397.05,49.99,1162.57,23.26,0.023,23,608,0.34,150.69,0.029,1608.7,1766.72,1.1,35.5,78.3,13,18.35,136,741,0.1835,1.337,99.656,19.3,19.3,0.961,180.5,5.188
STORE-0828,408,27,1473,161,70.9,6,4,6,70.2,Sacramento,Electronics,195.25,2025-05-31,0.22,42.96,2343.0,36.62,19.32,7.65,4.37,128.86,223.82,28.57,683.66,23.93,0.0195,27,519,0.34,99.33,0.059,1000.0,572.41,0.57,20.5,74.8,22,15.89,155,693,0.2237,1.565,99.602,12.4,12.4,1.213,245.5,2.754
STORE-0829,695,35,2590,101,64.7,5,13,6,106.9,Sacramento,Clothing,332.73,2025-06-30,0.35,116.46,3992.76,34.06,12.12,8.79,5.09,196.31,291.37,0.0,1182.98,999.0,0.0253,67,830,0.41,134.7,0.027,522.39,2045.46,3.92,28.5,80.1,33,16.3,263,1114,0.2361,1.232,99.68,18.3,18.3,3.294,431.67,5.143
